nome_norm,uf,lat,lon,nome
nossa senhora aparecida,SE,-10.32,-37.5096,Nossa Senhora Aparecida
nossa senhora da gloria,SE,-10.1754,-37.5077,Nossa Senhora Da Glória
nossa senhora das dores,SE,-10.4519,-37.2485,Nossa Senhora Das Dores
nossa senhora de lourdes,SE,-10.0768,-37.002,Nossa Senhora De Lourdes
nossa senhora do socorro,SE,-10.8634,-37.1342,Nossa Senhora Do Socorro
pacatuba,SE,-10.4991,-36.647,Pacatuba
pedra mole,SE,-10.6475,-37.6799,Pedra Mole
pedrinhas,SE,-11.2018,-37.6605,Pedrinhas
pinhao,SE,-10.5561,-37.7741,Pinhão
pirambu,SE,-10.6608,-36.8386,Pirambu
poco redondo,SE,-9.8839,-37.7263,Poço Redondo
poco verde,SE,-10.8037,-38.1206,Poço Verde
porto da folha,SE,-9.9656,-37.404,Porto Da Folha
propria,SE,-10.2475,-36.7921,Propriá
riachao do dantas,SE,-10.9981,-37.8036,Riachão Do Dantas
riachuelo,SE,-10.72,-37.2235,Riachuelo
ribeiropolis,SE,-10.5148,-37.4084,Ribeirópolis
rosario do catete,SE,-10.6846,-37.0325,Rosário Do Catete
salgado,SE,-11.0859,-37.4816,Salgado
santa luzia do itanhy,SE,-11.344,-37.579,Santa Luzia Do Itanhy
santana do sao francisco,SE,-10.2794,-36.6403,Santana Do São Francisco
santa rosa de lima,SE,-10.63,-37.2406,Santa Rosa De Lima
santo amaro das brotas,SE,-10.7718,-36.9736,Santo Amaro Das Brotas
sao cristovao,SE,-10.9821,-37.2125,São Cristóvão
sao domingos,SE,-10.7808,-37.5676,São Domingos
sao francisco,SE,-10.3433,-36.8667,São Francisco
sao miguel do aleixo,SE,-10.3849,-37.3528,São Miguel Do Aleixo
simao dias,SE,-10.7276,-37.8107,Simão Dias
siriri,SE,-10.571,-37.1311,Siriri
telha,SE,-10.186,-36.8798,Telha
tobias barreto,SE,-11.0772,-38.0146,Tobias Barreto
tomar do geru,SE,-11.3746,-37.9036,Tomar Do Geru
umbauba,SE,-11.3699,-37.6757,Umbaúba
abaira,BA,-13.2963,-41.7348,Abaíra
abare,BA,-8.8165,-39.2751,Abaré
acajutiba,BA,-11.6389,-38.0143,Acajutiba
adustina,BA,-10.5426,-37.9933,Adustina
agua fria,BA,-11.8289,-38.6737,Água Fria
erico cardoso,BA,-13.4243,-42.0566,Érico Cardoso
aiquara,BA,-14.0988,-39.882,Aiquara
alagoinhas,BA,-12.1234,-38.4134,Alagoinhas
alcobaca,BA,-17.4266,-39.4327,Alcobaça
almadina,BA,-14.687,-39.6625,Almadina
amargosa,BA,-13.0497,-39.6127,Amargosa
amelia rodrigues,BA,-12.4342,-38.6974,Amélia Rodrigues
america dourada,BA,-11.4323,-41.5223,América Dourada
anage,BA,-14.5508,-40.9001,Anagé
andarai,BA,-12.7529,-41.2026,Andaraí
andorinha,BA,-10.2911,-39.881,Andorinha
angical,BA,-11.9883,-44.7045,Angical
anguera,BA,-12.1724,-39.1951,Anguera
antas,BA,-10.4104,-38.3011,Antas
antonio cardoso,BA,-12.3829,-39.1417,Antônio Cardoso
antonio goncalves,BA,-10.6181,-40.363,Antônio Gonçalves
apora,BA,-11.7323,-38.1978,Aporá
apuarema,BA,-13.8191,-39.7647,Apuarema
aracatu,BA,-14.3663,-41.3678,Aracatu
aracas,BA,-12.1294,-38.2106,Araçás
araci,BA,-11.1908,-39.0984,Araci
aramari,BA,-12.0391,-38.5324,Aramari
arataca,BA,-15.2379,-39.414,Arataca
aratuipe,BA,-13.0863,-39.0995,Aratuípe
aurelino leal,BA,-14.3419,-39.5224,Aurelino Leal
baianopolis,BA,-12.6203,-44.4188,Baianópolis
baixa grande,BA,-11.9524,-40.1621,Baixa Grande
banzae,BA,-10.6056,-38.662,Banzaê
barra,BA,-11.0966,-43.3385,Barra
barra da estiva,BA,-13.6722,-41.1224,Barra Da Estiva
barra do choca,BA,-14.9268,-40.5958,Barra Do Choça
barra do mendes,BA,-12.0144,-42.063,Barra Do Mendes
barra do rocha,BA,-14.0808,-39.576,Barra Do Rocha
barreiras,BA,-11.9236,-45.7579,Barreiras
barro alto,BA,-11.8166,-41.8471,Barro Alto
barrocas,BA,-11.5388,-39.0812,Barrocas
barro preto,BA,-14.7543,-39.4414,Barro Preto
belmonte,BA,-15.907,-39.2406,Belmonte
belo campo,BA,-14.9141,-41.2198,Belo Campo
biritinga,BA,-11.6006,-38.8188,Biritinga
boa nova,BA,-14.3461,-40.2438,Boa Nova
boa vista do tupim,BA,-12.7629,-40.69,Boa Vista Do Tupim
bom jesus da lapa,BA,-13.2138,-43.3233,Bom Jesus Da Lapa
bom jesus da serra,BA,-14.3803,-40.6321,Bom Jesus Da Serra
boninal,BA,-12.7773,-41.8151,Boninal
bonito,BA,-11.9785,-41.3133,Bonito
boquira,BA,-12.7334,-42.685,Boquira
botupora,BA,-13.3205,-42.5291,Botuporã
brejoes,BA,-13.0998,-39.8333,Brejões
brejolandia,BA,-12.4413,-43.8931,Brejolândia
brotas de macaubas,BA,-12.099,-42.5341,Brotas De Macaúbas
brumado,BA,-14.158,-41.6738,Brumado
buerarema,BA,-14.9907,-39.2684,Buerarema
buritirama,BA,-10.5536,-43.7699,Buritirama
caatiba,BA,-14.9949,-40.3319,Caatiba
cabaceiras do paraguacu,BA,-12.5524,-39.1657,Cabaceiras Do Paraguaçu
cachoeira,BA,-12.6417,-38.8594,Cachoeira
cacule,BA,-14.4687,-42.3358,Caculé
caem,BA,-11.1591,-40.2975,Caém
caetanos,BA,-14.2915,-40.9732,Caetanos
caetite,BA,-13.8534,-42.4459,Caetité
cafarnaum,BA,-11.6949,-41.5408,Cafarnaum
cairu,BA,-13.4997,-38.9529,Cairu
caldeirao grande,BA,-11.0189,-40.2021,Caldeirão Grande
camacan,BA,-15.4345,-39.5049,Camacan
camacari,BA,-12.6008,-38.2004,Camaçari
camamu,BA,-13.9699,-39.1025,Camamu
campo alegre de lourdes,BA,-9.5033,-43.0787,Campo Alegre De Lourdes
campo formoso,BA,-10.2071,-40.8352,Campo Formoso
canapolis,BA,-13.0823,-44.2329,Canápolis
canarana,BA,-11.7219,-41.7139,Canarana
canavieiras,BA,-15.6471,-39.151,Canavieiras
candeal,BA,-11.89,-39.1972,Candeal
candeias,BA,-12.6635,-38.4889,Candeias
candiba,BA,-14.3833,-42.8194,Candiba
candido sales,BA,-15.3661,-41.2371,Cândido Sales
cansancao,BA,-10.7509,-39.4667,Cansanção
canudos,BA,-9.9295,-38.9706,Canudos
capela do alto alegre,BA,-11.6333,-39.8636,Capela Do Alto Alegre
capim grosso,BA,-11.2984,-40.0023,Capim Grosso
caraibas,BA,-14.615,-41.2706,Caraíbas
caravelas,BA,-17.7623,-39.3467,Caravelas
cardeal da silva,BA,-12.0179,-37.9533,Cardeal Da Silva
carinhanha,BA,-13.9373,-43.9465,Carinhanha
casa nova,BA,-9.1427,-41.2189,Casa Nova
castro alves,BA,-12.7432,-39.357,Castro Alves
catolandia,BA,-12.2568,-44.6554,Catolândia
catu,BA,-12.3371,-38.4129,Catu
caturama,BA,-13.1978,-42.3038,Caturama
central,BA,-11.17,-42.0809,Central
chorrocho,BA,-9.2736,-39.2086,Chorrochó
cicero dantas,BA,-10.5054,-38.4431,Cícero Dantas
cipo,BA,-11.1003,-38.535,Cipó
coaraci,BA,-14.6532,-39.5724,Coaraci
cocos,BA,-14.5672,-45.1948,Cocos
conceicao da feira,BA,-12.5008,-38.9889,Conceição Da Feira
conceicao do almeida,BA,-12.8529,-39.2324,Conceição Do Almeida
conceicao do coite,BA,-11.4754,-39.2336,Conceição Do Coité
conceicao do jacuipe,BA,-12.3205,-38.7539,Conceição Do Jacuípe
conde,BA,-11.813,-37.6893,Conde
condeuba,BA,-14.8933,-42.048,Condeúba
contendas do sincora,BA,-13.8336,-41.0685,Contendas Do Sincorá
coracao de maria,BA,-12.225,-38.7873,Coração De Maria
cordeiros,BA,-15.0309,-41.8921,Cordeiros
coribe,BA,-13.8076,-44.24,Coribe
coronel joao sa,BA,-10.2882,-37.9556,Coronel João Sá
correntina,BA,-13.5411,-45.4648,Correntina
cotegipe,BA,-11.5899,-44.1755,Cotegipe
cravolandia,BA,-13.4344,-39.769,Cravolândia
crisopolis,BA,-11.5367,-38.1452,Crisópolis
cristopolis,BA,-12.1724,-44.1569,Cristópolis
cruz das almas,BA,-12.6782,-39.1342,Cruz Das Almas
curaca,BA,-9.1934,-39.6541,Curaçá
dario meira,BA,-14.3965,-39.989,Dário Meira
dias d'avila,BA,-12.5954,-38.2909,Dias D'ávila
dom basilio,BA,-13.8189,-41.7499,Dom Basílio
dom macedo costa,BA,-12.8897,-39.1745,Dom Macedo Costa
elisio medrado,BA,-12.9219,-39.5292,Elísio Medrado
encruzilhada,BA,-15.5836,-40.9098,Encruzilhada
entre rios,BA,-12.077,-38.0398,Entre Rios
esplanada,BA,-11.9557,-37.8784,Esplanada
euclides da cunha,BA,-10.4676,-38.9618,Euclides Da Cunha
eunapolis,BA,-16.3077,-39.5938,Eunápolis
fatima,BA,-10.5613,-38.2024,Fátima
feira da mata,BA,-14.1603,-44.2507,Feira Da Mata
feira de santana,BA,-12.1988,-39.0559,Feira De Santana
filadelfia,BA,-10.7084,-40.1778,Filadélfia
firmino alves,BA,-14.8856,-39.9109,Firmino Alves
floresta azul,BA,-14.8541,-39.7153,Floresta Azul
formosa do rio preto,BA,-10.9509,-45.6634,Formosa Do Rio Preto
gandu,BA,-13.7949,-39.4855,Gandu
gaviao,BA,-11.4846,-39.7537,Gavião
gentio do ouro,BA,-11.3392,-42.5969,Gentio Do Ouro
gloria,BA,-9.2159,-38.4343,Glória
gongogi,BA,-14.2853,-39.6116,Gongogi
governador mangabeira,BA,-12.5778,-39.0715,Governador Mangabeira
guajeru,BA,-14.5893,-41.9562,Guajeru
guanambi,BA,-14.1855,-42.8098,Guanambi
guaratinga,BA,-16.5668,-39.9745,Guaratinga
heliopolis,BA,-10.725,-38.2807,Heliópolis
iacu,BA,-12.8181,-40.1442,Iaçu
ibiassuce,BA,-14.3125,-42.3251,Ibiassucê
ibicarai,BA,-14.8402,-39.5688,Ibicaraí
ibicoara,BA,-13.3575,-41.3067,Ibicoara
ibicui,BA,-14.62,-39.8588,Ibicuí
ibipeba,BA,-11.5342,-42.1716,Ibipeba
ibipitanga,BA,-12.8766,-42.3676,Ibipitanga
ibiquera,BA,-12.6066,-40.867,Ibiquera
ibirapitanga,BA,-14.0488,-39.4353,Ibirapitanga
ibirapua,BA,-17.7257,-40.0512,Ibirapuã
ibirataia,BA,-13.9773,-39.6053,Ibirataia
ibitiara,BA,-12.557,-42.3662,Ibitiara
ibitita,BA,-11.5936,-41.8966,Ibititá
ibotirama,BA,-12.0046,-43.1914,Ibotirama
ichu,BA,-11.7216,-39.1846,Ichu
igapora,BA,-13.8336,-42.7491,Igaporã
igrapiuna,BA,-13.8926,-39.2276,Igrapiúna
iguai,BA,-14.6371,-40.056,Iguaí
ilheus,BA,-14.7602,-39.1474,Ilhéus
inhambupe,BA,-11.7977,-38.3934,Inhambupe
ipecaeta,BA,-12.3125,-39.3381,Ipecaetá
ipiau,BA,-14.0191,-39.712,Ipiaú
ipira,BA,-12.1925,-39.7903,Ipirá
ipupiara,BA,-11.7923,-42.4834,Ipupiara
irajuba,BA,-13.2289,-40.0688,Irajuba
iramaia,BA,-13.4989,-40.9129,Iramaia
iraquara,BA,-12.264,-41.5485,Iraquara
irara,BA,-12.0355,-38.7532,Irará
irece,BA,-11.3082,-41.8387,Irecê
itabela,BA,-16.6875,-39.5506,Itabela
itaberaba,BA,-12.47,-40.2472,Itaberaba
itabuna,BA,-14.8707,-39.3023,Itabuna
itacare,BA,-14.333,-39.1204,Itacaré
itaete,BA,-13.0752,-41.0479,Itaeté
itagi,BA,-14.1682,-40.0251,Itagi
itagiba,BA,-14.2532,-39.8327,Itagibá
itagimirim,BA,-16.1153,-39.7678,Itagimirim
itaguacu da bahia,BA,-10.7105,-42.2913,Itaguaçu Da Bahia
itaju do colonia,BA,-15.1658,-39.7074,Itaju Do Colônia
itajuipe,BA,-14.6848,-39.446,Itajuípe
itamaraju,BA,-16.9909,-39.713,Itamaraju
itamari,BA,-13.7646,-39.6714,Itamari
itambe,BA,-15.1675,-40.462,Itambé
itanagra,BA,-12.2955,-38.0556,Itanagra
itanhem,BA,-17.1032,-40.3475,Itanhém
itaparica,BA,-12.8865,-38.6517,Itaparica
itape,BA,-14.9304,-39.5001,Itapé
itapebi,BA,-15.903,-39.6877,Itapebi
itapetinga,BA,-15.3496,-40.0855,Itapetinga
itapicuru,BA,-11.2096,-38.147,Itapicuru
itapitanga,BA,-14.4447,-39.6056,Itapitanga
itaquara,BA,-13.4446,-39.9011,Itaquara
itarantim,BA,-15.681,-40.0465,Itarantim
itatim,BA,-12.7145,-39.7334,Itatim
itirucu,BA,-13.473,-40.1746,Itiruçu
itiuba,BA,-10.7126,-39.8317,Itiúba
itororo,BA,-15.0471,-40.0281,Itororó
ituacu,BA,-13.8465,-41.3714,Ituaçu
itubera,BA,-13.7518,-39.1321,Ituberá
iuiu,BA,-14.527,-43.6049,Iuiu
jaborandi,BA,-14.0544,-45.3962,Jaborandi
jacaraci,BA,-14.7794,-42.3407,Jacaraci
jacobina,BA,-11.1283,-40.5495,Jacobina
jaguaquara,BA,-13.5622,-39.945,Jaguaquara
jaguarari,BA,-10.0764,-40.0556,Jaguarari
jaguaripe,BA,-13.1058,-39.0189,Jaguaripe
jandaira,BA,-11.5884,-37.6172,Jandaíra
jequie,BA,-13.9159,-40.0605,Jequié
jeremoabo,BA,-10.0074,-38.5079,Jeremoabo
jiquirica,BA,-13.3229,-39.595,Jiquiriçá
jitauna,BA,-13.9413,-39.8427,Jitaúna
joao dourado,BA,-11.1924,-41.5633,João Dourado
juazeiro,BA,-9.4444,-40.3081,Juazeiro
jucurucu,BA,-16.8438,-40.1069,Jucuruçu
jussara,BA,-10.915,-41.8118,Jussara
jussari,BA,-15.1538,-39.5125,Jussari
jussiape,BA,-13.4677,-41.6384,Jussiape
lafaiete coutinho,BA,-13.64,-40.3146,Lafaiete Coutinho
lagoa real,BA,-14.0237,-42.2226,Lagoa Real
laje,BA,-13.1716,-39.3029,Laje
lajedao,BA,-17.578,-40.3148,Lajedão
lajedinho,BA,-12.4,-41.0145,Lajedinho
lajedo do tabocal,BA,-13.4386,-40.2616,Lajedo Do Tabocal
lamarao,BA,-11.7741,-38.9023,Lamarão
lapao,BA,-11.5188,-41.762,Lapão
lauro de freitas,BA,-12.8516,-38.3367,Lauro De Freitas
lencois,BA,-12.4519,-41.3523,Lençóis
licinio de almeida,BA,-14.6104,-42.4894,Licínio De Almeida
livramento de nossa senhora,BA,-13.7967,-41.9686,Livramento De Nossa Senhora
luis eduardo magalhaes,BA,-12.2655,-46.2291,Luís Eduardo Magalhães
macajuba,BA,-12.1333,-40.2956,Macajuba
macarani,BA,-15.5613,-40.3932,Macarani
macaubas,BA,-13.1588,-42.6648,Macaúbas
macurure,BA,-9.3942,-38.9443,Macururé
madre de deus,BA,-12.739,-38.6491,Madre De Deus
maetinga,BA,-14.6792,-41.4987,Maetinga
maiquinique,BA,-15.6534,-40.2795,Maiquinique
mairi,BA,-11.7296,-40.1626,Mairi
malhada,BA,-14.0839,-43.6118,Malhada
malhada de pedras,BA,-14.3358,-41.8592,Malhada De Pedras
manoel vitorino,BA,-14.0574,-40.5359,Manoel Vitorino
mansidao,BA,-11.1791,-44.1152,Mansidão
maracas,BA,-13.5792,-40.5792,Maracás
maragogipe,BA,-12.8228,-38.9386,Maragogipe
marau,BA,-14.1289,-39.1413,Maraú
marcionilio souza,BA,-13.1235,-40.6439,Marcionílio Souza
mascote,BA,-15.6647,-39.4108,Mascote
mata de sao joao,BA,-12.4779,-38.1595,Mata De São João
matina,BA,-13.8535,-42.9904,Matina
medeiros neto,BA,-17.3769,-40.271,Medeiros Neto
miguel calmon,BA,-11.4612,-40.564,Miguel Calmon
milagres,BA,-12.8877,-39.7806,Milagres
mirangaba,BA,-10.7598,-40.7006,Mirangaba
mirante,BA,-14.1347,-40.7739,Mirante
monte santo,BA,-10.3618,-39.4509,Monte Santo
morpara,BA,-11.7108,-43.0753,Morpará
morro do chapeu,BA,-11.3518,-41.2334,Morro Do Chapéu
mortugaba,BA,-15.0018,-42.3169,Mortugaba
mucuge,BA,-13.0942,-41.4498,Mucugê
mucuri,BA,-17.9374,-40.0005,Mucuri
mulungu do morro,BA,-11.9887,-41.4946,Mulungu Do Morro
mundo novo,BA,-11.9184,-40.5305,Mundo Novo
muniz ferreira,BA,-13.0014,-39.099,Muniz Ferreira
muquem do sao francisco,BA,-12.1489,-43.5074,Muquém Do São Francisco
muritiba,BA,-12.62,-39.0986,Muritiba
mutuipe,BA,-13.3135,-39.5123,Mutuípe
nazare,BA,-12.9606,-38.9816,Nazaré
nilo pecanha,BA,-13.6596,-39.1941,Nilo Peçanha
nordestina,BA,-10.8741,-39.4634,Nordestina
nova canaa,BA,-14.8104,-40.1935,Nova Canaã
nova fatima,BA,-11.6081,-39.6229,Nova Fátima
nova ibia,BA,-13.8367,-39.5576,Nova Ibiá
nova itarana,BA,-13.0486,-40.003,Nova Itarana
nova redencao,BA,-12.7939,-41.1342,Nova Redenção
nova soure,BA,-11.337,-38.5319,Nova Soure
nova vicosa,BA,-17.8899,-39.5684,Nova Viçosa
novo horizonte,BA,-12.8954,-42.0941,Novo Horizonte
novo triunfo,BA,-10.3524,-38.4658,Novo Triunfo
olindina,BA,-11.4254,-38.3662,Olindina
oliveira dos brejinhos,BA,-12.239,-42.7431,Oliveira Dos Brejinhos
ouricangas,BA,-12.0128,-38.6482,Ouriçangas
ourolandia,BA,-10.8278,-41.1523,Ourolândia
palmas de monte alto,BA,-14.1343,-43.1812,Palmas De Monte Alto
palmeiras,BA,-12.5127,-41.5321,Palmeiras
paramirim,BA,-13.5143,-42.2286,Paramirim
paratinga,BA,-12.7273,-43.0668,Paratinga
paripiranga,BA,-10.5956,-37.9059,Paripiranga
pau brasil,BA,-15.4706,-39.6751,Pau Brasil
paulo afonso,BA,-9.5303,-38.2721,Paulo Afonso
pe de serra,BA,-11.8745,-39.5995,Pé De Serra
pedrao,BA,-12.1302,-38.6477,Pedrão
pedro alexandre,BA,-10.088,-37.9123,Pedro Alexandre
piata,BA,-13.0351,-41.9354,Piatã
pilao arcado,BA,-9.9485,-43.1938,Pilão Arcado
pindai,BA,-14.5021,-42.6595,Pindaí
pindobacu,BA,-10.7479,-40.3321,Pindobaçu
pintadas,BA,-11.8631,-39.8912,Pintadas
pirai do norte,BA,-13.8142,-39.3773,Piraí Do Norte
piripa,BA,-14.9944,-41.7312,Piripá
piritiba,BA,-11.6624,-40.55,Piritiba
planaltino,BA,-13.1728,-40.2828,Planaltino
planalto,BA,-14.7401,-40.4412,Planalto
pocoes,BA,-14.5371,-40.3894,Poções
pojuca,BA,-12.3689,-38.2598,Pojuca
ponto novo,BA,-10.9498,-40.114,Ponto Novo
porto seguro,BA,-16.6801,-39.3122,Porto Seguro
potiragua,BA,-15.6738,-39.7739,Potiraguá
prado,BA,-17.128,-39.3954,Prado
presidente dutra,BA,-11.323,-41.9897,Presidente Dutra
presidente janio quadros,BA,-14.7068,-41.736,Presidente Jânio Quadros
presidente tancredo neves,BA,-13.4443,-39.4221,Presidente Tancredo Neves
queimadas,BA,-10.9703,-39.7241,Queimadas
quijingue,BA,-10.7682,-38.989,Quijingue
quixabeira,BA,-11.3805,-40.1098,Quixabeira
rafael jambeiro,BA,-12.4874,-39.573,Rafael Jambeiro
remanso,BA,-9.5547,-42.2869,Remanso
retirolandia,BA,-11.5166,-39.4365,Retirolândia
riachao das neves,BA,-11.6342,-45.242,Riachão Das Neves
riachao do jacuipe,BA,-11.781,-39.4654,Riachão Do Jacuípe
riacho de santana,BA,-13.6268,-42.9834,Riacho De Santana
ribeira do amparo,BA,-10.9484,-38.3826,Ribeira Do Amparo
ribeira do pombal,BA,-10.8031,-38.5661,Ribeira Do Pombal
ribeirao do largo,BA,-15.383,-40.6632,Ribeirão Do Largo
rio de contas,BA,-13.5908,-41.7311,Rio De Contas
rio do antonio,BA,-14.3053,-42.0902,Rio Do Antônio
rio do pires,BA,-13.1203,-42.1559,Rio Do Pires
rio real,BA,-11.5095,-37.9144,Rio Real
rodelas,BA,-9.1495,-38.6433,Rodelas
ruy barbosa,BA,-12.2358,-40.4932,Ruy Barbosa
salinas da margarida,BA,-12.8835,-38.7445,Salinas Da Margarida
salvador,BA,-12.853,-38.4994,Salvador
santa barbara,BA,-11.9366,-38.9862,Santa Bárbara
santa brigida,BA,-9.7443,-38.1216,Santa Brígida
santa cruz cabralia,BA,-16.2207,-39.1321,Santa Cruz Cabrália
santa cruz da vitoria,BA,-14.9014,-39.7976,Santa Cruz Da Vitória
santa ines,BA,-13.2704,-39.8728,Santa Inês
santaluz,BA,-11.2111,-39.4469,Santaluz
santa luzia,BA,-15.4328,-39.2821,Santa Luzia
santa maria da vitoria,BA,-13.2499,-44.3069,Santa Maria Da Vitória
santana,BA,-13.0723,-43.9563,Santana
santanopolis,BA,-11.9679,-38.8681,Santanópolis
santa rita de cassia,BA,-10.9679,-44.6375,Santa Rita De Cássia
santa terezinha,BA,-12.7398,-39.5923,Santa Terezinha
santo amaro,BA,-12.5449,-38.786,Santo Amaro
santo antonio de jesus,BA,-13.001,-39.2146,Santo Antônio De Jesus
santo estevao,BA,-12.4716,-39.2738,Santo Estêvão
sao desiderio,BA,-12.8281,-45.7883,São Desidério
sao domingos,BA,-11.4371,-39.5924,São Domingos
sao felix,BA,-12.6678,-38.9971,São Félix
sao felix do coribe,BA,-13.5465,-43.9733,São Félix Do Coribe
sao felipe,BA,-12.8531,-39.1008,São Felipe
sao francisco do conde,BA,-12.6283,-38.6321,São Francisco Do Conde
sao gabriel,BA,-11.0339,-41.6757,São Gabriel
sao goncalo dos campos,BA,-12.4213,-38.9545,São Gonçalo Dos Campos
sao jose da vitoria,BA,-15.0503,-39.3481,São José Da Vitória
sao jose do jacuipe,BA,-11.4371,-39.9244,São José Do Jacuípe
sao miguel das matas,BA,-13.0398,-39.4194,São Miguel Das Matas
sao sebastiao do passe,BA,-12.5024,-38.487,São Sebastião Do Passé
sapeacu,BA,-12.7122,-39.2142,Sapeaçu
satiro dias,BA,-11.551,-38.5401,Sátiro Dias
saubara,BA,-12.7777,-38.7938,Saubara
saude,BA,-10.8771,-40.3782,Saúde
seabra,BA,-12.3691,-41.9085,Seabra
sebastiao laranjeiras,BA,-14.605,-43.1484,Sebastião Laranjeiras
senhor do bonfim,BA,-10.4365,-40.1116,Senhor Do Bonfim
serra do ramalho,BA,-13.4357,-43.7038,Serra Do Ramalho
sento se,BA,-10.1339,-41.5304,Sento Sé
serra dourada,BA,-12.84,-43.9023,Serra Dourada
serra preta,BA,-12.074,-39.3727,Serra Preta
serrinha,BA,-11.6725,-38.9683,Serrinha
serrolandia,BA,-11.422,-40.2603,Serrolândia
simoes filho,BA,-12.7663,-38.4065,Simões Filho
sitio do mato,BA,-12.9247,-43.4664,Sítio Do Mato
sitio do quinto,BA,-10.3123,-38.1203,Sítio Do Quinto
sobradinho,BA,-9.691,-40.8783,Sobradinho
souto soares,BA,-12.0029,-41.9028,Souto Soares
tabocas do brejo velho,BA,-12.4968,-44.084,Tabocas Do Brejo Velho
tanhacu,BA,-14.1187,-41.1383,Tanhaçu
tanque novo,BA,-13.5608,-42.537,Tanque Novo
tanquinho,BA,-11.9539,-39.0927,Tanquinho
taperoa,BA,-13.566,-39.2108,Taperoá
tapiramuta,BA,-11.8645,-40.7966,Tapiramutá
teixeira de freitas,BA,-17.3361,-39.8546,Teixeira De Freitas
teodoro sampaio,BA,-12.281,-38.608,Teodoro Sampaio
teofilandia,BA,-11.4684,-38.9492,Teofilândia
teolandia,BA,-13.5461,-39.4886,Teolândia
terra nova,BA,-12.3768,-38.5767,Terra Nova
tremedal,BA,-14.9958,-41.4692,Tremedal
tucano,BA,-10.9986,-38.8009,Tucano
uaua,BA,-9.9516,-39.505,Uauá
ubaira,BA,-13.2686,-39.6787,Ubaíra
ubaitaba,BA,-14.2713,-39.4038,Ubaitaba
ubata,BA,-14.0639,-39.5176,Ubatã
uibai,BA,-11.3736,-42.1132,Uibaí
umburanas,BA,-10.582,-41.274,Umburanas
una,BA,-15.2354,-39.1991,Una
urandi,BA,-14.7032,-42.6683,Urandi
urucuca,BA,-14.5118,-39.1854,Uruçuca
utinga,BA,-12.037,-41.0751,Utinga
valenca,BA,-13.3329,-39.2263,Valença
valente,BA,-11.379,-39.4044,Valente
varzea da roca,BA,-11.5949,-40.0691,Várzea Da Roça
varzea do poco,BA,-11.5514,-40.3031,Várzea Do Poço
varzea nova,BA,-11.0954,-41.0987,Várzea Nova
varzedo,BA,-12.9654,-39.3775,Varzedo
vera cruz,BA,-12.9901,-38.68,Vera Cruz
vereda,BA,-17.1601,-40.0306,Vereda
vitoria da conquista,BA,-15.1097,-40.9107,Vitória Da Conquista
wagner,BA,-12.2347,-41.0955,Wagner
wanderley,BA,-11.8449,-43.9676,Wanderley
wenceslau guimaraes,BA,-13.6248,-39.5772,Wenceslau Guimarães
xique-xique,BA,-10.9017,-42.7087,Xique-Xique
abadia dos dourados,MG,-18.3583,-47.4831,Abadia Dos Dourados
abaete,MG,-19.1031,-45.3508,Abaeté
abre campo,MG,-20.2788,-42.4473,Abre Campo
acaiaca,MG,-20.403,-43.1072,Acaiaca
acucena,MG,-19.0369,-42.4229,Açucena
agua boa,MG,-18.0132,-42.3026,Água Boa
agua comprida,MG,-19.976,-48.0837,Água Comprida
aguanil,MG,-20.9743,-45.4235,Aguanil
aguas formosas,MG,-17.0428,-40.9975,Águas Formosas
aguas vermelhas,MG,-15.7096,-41.5572,Águas Vermelhas
aimores,MG,-19.6348,-41.2251,Aimorés
aiuruoca,MG,-21.9536,-44.6448,Aiuruoca
alagoa,MG,-22.1814,-44.667,Alagoa
albertina,MG,-22.1923,-46.6031,Albertina
alem paraiba,MG,-21.8192,-42.772,Além Paraíba
alfenas,MG,-21.361,-45.9955,Alfenas
alfredo vasconcelos,MG,-21.1294,-43.6995,Alfredo Vasconcelos
almenara,MG,-16.1248,-40.7611,Almenara
alpercata,MG,-18.98,-42.0198,Alpercata
alpinopolis,MG,-20.8367,-46.3747,Alpinópolis
alterosa,MG,-21.215,-46.1532,Alterosa
alto caparao,MG,-20.4712,-41.8788,Alto Caparaó
alto rio doce,MG,-21.0306,-43.396,Alto Rio Doce
alvarenga,MG,-19.4235,-41.7072,Alvarenga
alvinopolis,MG,-20.0944,-43.1318,Alvinópolis
alvorada de minas,MG,-18.7731,-43.3757,Alvorada De Minas
amparo do serra,MG,-20.5215,-42.7984,Amparo Do Serra
andradas,MG,-22.0683,-46.5778,Andradas
cachoeira de pajeu,MG,-15.966,-41.4971,Cachoeira De Pajeú
andrelandia,MG,-21.7132,-44.2976,Andrelândia
angelandia,MG,-17.6902,-42.2783,Angelândia
antonio carlos,MG,-21.409,-43.7534,Antônio Carlos
antonio dias,MG,-19.5771,-42.8866,Antônio Dias
antonio prado de minas,MG,-21.0129,-42.156,Antônio Prado De Minas
aracai,MG,-19.2331,-44.2064,Araçaí
aracitaba,MG,-21.3477,-43.4059,Aracitaba
aracuai,MG,-16.9038,-41.9836,Araçuaí
araguari,MG,-18.5779,-48.2997,Araguari
arantina,MG,-21.8922,-44.2254,Arantina
araponga,MG,-20.6736,-42.5109,Araponga
arapora,MG,-18.4841,-49.1255,Araporã
arapua,MG,-19.03,-46.113,Arapuá
araujos,MG,-19.8718,-45.1594,Araújos
araxa,MG,-19.6087,-46.9774,Araxá
